usd_goal_log,duration_days,main_category,country,launch_day,launch_month,success
5.33395281733499,39,Film & Video,US,28,6,0
3.852540985769799,48,Theater,US,26,9,0
2.740007212203047,13,Art,AU,17,2,0
3.8692904042093983,33,Photography,US,26,6,1
4.447173541582463,29,Food,US,10,2,0
5.021193435188165,37,Design,US,28,8,0
5.568922430180795,48,Games,IT,18,11,0
3.8792421495720646,22,Theater,GB,8,7,1
3.2905154097801748,20,Publishing,GB,25,6,0
4.422809557622693,29,Technology,ES,3,12,0
4.477135730961123,29,Technology,US,6,4,0
3.8451600776519457,29,Dance,US,15,7,1
3.602168551378997,27,Film & Video,US,19,1,1
3.699056854547668,37,Technology,US,2,6,1
4.43393216413543,29,Publishing,AU,10,8,0
4.464080545787552,39,Fashion,SE,27,5,1
3.778223626766097,59,Crafts,US,9,9,0
4.698978690138799,29,Food,US,25,1,0
3.699056854547668,29,Photography,US,15,5,0
4.476287478055703,59,Food,GB,5,5,0
3.477265995424853,24,Film & Video,US,6,2,1
2.699837725867246,29,Art,US,9,8,1
4.812920038045028,44,Food,US,9,10,0
4.698978690138799,29,Film & Video,US,8,6,0
4.000043427276863,29,Dance,US,20,12,1
3.740441644949766,29,Publishing,US,24,11,1
4.041432164680265,29,Film & Video,US,8,8,0
4.021230658479703,29,Publishing,US,9,7,0
2.478566495593843,29,Publishing,US,18,3,0
3.699056854547668,29,Theater,US,16,7,1
3.3981136917305026,32,Comics,US,6,10,1
5.176094154342576,30,Games,US,7,10,1
4.698978690138799,29,Music,US,11,8,0
3.875119165462568,14,Publishing,US,19,3,0
4.397957380103888,29,Film & Video,US,10,1,0
3.954290761701127,29,Comics,US,1,5,0
3.477265995424853,23,Film & Video,US,12,11,1
2.603144372620182,19,Art,US,12,2,1
4.000043427276863,35,Technology,US,8,11,1
4.1461590556048185,29,Music,US,16,1,0
4.1761202110560856,29,Games,US,7,1,0
3.569327082887748,29,Fashion,NL,1,11,0
4.301051709845226,29,Technology,US,1,10,0
4.08074875029946,29,Comics,CA,16,1,1
4.397957380103888,29,Journalism,US,12,6,0
3.913866811896239,55,Journalism,US,22,12,0
2.7965743332104296,39,Publishing,US,22,4,0
2.250420002308894,59,Music,US,9,3,0
4.740370585685768,29,Film & Video,US,24,6,0
3.477265995424853,33,Dance,US,21,11,1
3.92947001617749,31,Publishing,US,5,6,0
2.9816736672062287,29,Design,GB,12,5,0
3.1763806922432702,34,Art,US,3,8,1
3.8451600776519457,29,Publishing,US,13,9,0
3.740441644949766,30,Fashion,US,6,3,1
3.1763806922432702,59,Food,US,23,10,1
3.000434077479319,29,Film & Video,US,29,10,0
4.079217435746567,29,Technology,US,19,8,0
4.000043427276863,29,Photography,US,7,4,0
4.000043427276863,13,Crafts,US,31,7,0
3.747644819328248,14,Music,US,20,5,1
3.583106916074602,27,Film & Video,AU,27,5,0
4.698978690138799,26,Food,US,25,7,0
3.7381079910339,39,Music,IT,22,6,0
4.8750670539461884,29,Film & Video,US,24,4,1
3.3012470886362117,19,Film & Video,US,26,11,1
4.477135730961123,24,Design,US,2,1,0
3.0570191243227662,29,Film & Video,CA,8,9,1
4.230474467361159,29,Music,US,3,8,0
5.149258844162842,29,Design,FR,21,7,0
4.797306119982596,31,Games,GB,9,3,0
3.1763806922432702,29,Art,US,17,3,1
4.0,29,Technology,US,20,10,0
2.2919900953461805,34,Photography,GB,10,6,0
3.602168551378997,29,Music,US,27,10,0
3.699056854547668,34,Technology,US,19,1,0
3.740441644949766,29,Publishing,US,17,4,1
4.544080452586785,36,Design,US,24,4,0
3.2080864659832997,29,Games,GB,22,11,0
4.397957380103888,59,Film & Video,US,23,10,0
5.3521844483047705,36,Technology,US,10,4,0
4.470616415935345,29,Technology,AU,2,7,1
3.699056854547668,22,Publishing,US,20,6,1
2.910891088644528,27,Art,GB,14,11,1
4.685750693035351,29,Technology,US,15,1,0
3.676797827794843,59,Film & Video,GB,30,11,0
4.1761202110560856,59,Film & Video,US,4,3,1
3.000434077479319,14,Journalism,US,16,10,0
4.397957380103888,44,Journalism,US,7,7,0
4.000043427276863,33,Publishing,US,5,11,0
4.124722295457311,31,Fashion,GB,4,8,0
3.477265995424853,29,Film & Video,US,23,8,0
4.279532802979725,48,Art,AT,4,4,1
3.477265995424853,89,Film & Video,US,15,12,0
3.699056854547668,29,Photography,US,25,8,0
3.477265995424853,29,Art,US,13,4,1
3.843984198597515,31,Technology,CA,19,9,1
4.329946147760723,29,Design,NL,15,10,1
4.301051709845226,28,Design,US,7,11,0
2.8457180179666586,16,Music,US,8,9,1
4.0884146568615245,34,Technology,MX,2,3,0
3.000434077479319,23,Theater,US,11,6,1
4.698978690138799,29,Film & Video,US,13,11,1
3.5251277688044564,29,Design,NO,10,10,0
4.058888165440409,29,Publishing,GB,19,4,0
4.397957380103888,16,Publishing,US,18,9,1
4.113976758289846,29,Comics,US,30,10,1
3.3012470886362117,4,Music,US,2,12,0
3.699056854547668,29,Film & Video,US,20,6,0
2.929929560084588,29,Film & Video,US,19,12,1
2.8457180179666586,29,Film & Video,US,31,5,0
2.2329961103921536,29,Crafts,US,30,7,1
3.9488529061997135,59,Film & Video,US,30,5,0
3.1763806922432702,29,Film & Video,US,3,6,0
4.353394918585042,59,Technology,FR,16,6,0
2.8756399370041685,20,Music,US,4,3,1
4.518527100117336,39,Design,US,31,10,0
2.525511260967614,29,Photography,SE,21,1,1
4.301051709845226,59,Art,US,22,5,0
3.337696810304305,24,Film & Video,DE,12,4,0
4.145800950835898,29,Technology,DE,2,10,0
3.3012470886362117,59,Photography,US,23,9,1
3.2043913319193,24,Art,US,3,6,1
4.397957380103888,34,Fashion,US,6,2,1
3.000434077479319,27,Music,US,19,6,1
3.9031442704095385,29,Music,US,17,3,0
2.510437763760357,29,Publishing,ES,9,10,0
3.699056854547668,59,Publishing,US,19,1,0
3.4394905903896835,29,Music,US,26,4,1
3.774040805629796,29,Games,FR,31,10,0
4.610105764583167,29,Technology,DE,21,6,0
2.478566495593843,29,Fashion,US,23,10,0
3.3012470886362117,29,Technology,US,9,9,0
3.875119165462568,30,Food,US,10,11,1
3.4394905903896835,89,Photography,US,31,3,0
3.6033511818404578,29,Journalism,CA,30,1,1
3.000434077479319,17,Publishing,US,14,1,0
4.1761202110560856,29,Technology,US,13,5,0
3.778223626766097,41,Food,US,4,11,1
2.478566495593843,26,Publishing,US,22,11,0
2.545307116465824,38,Music,US,13,8,0
2.8457180179666586,29,Publishing,US,20,8,0
4.187950854110405,59,Music,CA,13,6,0
4.000043427276863,31,Publishing,US,14,6,0
4.860613471552273,29,Games,US,15,6,0
2.004321373782642,59,Music,US,2,10,0
2.004321373782642,55,Film & Video,US,6,11,0
2.699837725867246,29,Music,US,4,4,1
3.623352681537992,32,Games,US,11,9,1
5.047211451865074,29,Technology,SG,18,8,0
3.477265995424853,49,Film & Video,US,26,7,0
3.5656447857575437,44,Design,SG,6,7,0
4.301051709845226,59,Film & Video,US,9,8,0
4.279780748960947,59,Games,NL,28,9,0
4.301051709845226,29,Publishing,US,22,9,0
3.653309012938479,18,Film & Video,US,8,2,0
3.875119165462568,29,Art,US,3,4,0
4.313849721743815,39,Design,CA,31,7,1
4.301051709845226,29,Music,US,1,5,0
4.30062308831756,59,Technology,GB,5,12,0
3.041787318971752,37,Art,US,30,7,1
4.397957380103888,29,Technology,US,13,8,0
3.477265995424853,29,Music,US,23,10,0
3.079543007402906,29,Music,US,4,12,1
3.3981136917305026,29,Film & Video,US,3,7,1
4.301051709845226,29,Food,US,15,3,1
4.000043427276863,29,Film & Video,US,4,6,1
3.81298016603948,29,Publishing,US,24,4,1
3.822326986375666,22,Games,GB,2,6,1
3.1763806922432702,29,Film & Video,US,18,1,0
4.919215265906979,29,Technology,NL,4,6,0
3.1763806922432702,29,Comics,US,15,9,1
4.000043427276863,30,Design,US,10,6,0
4.1761202110560856,29,Film & Video,US,15,5,0
3.1763806922432702,43,Publishing,US,18,11,0
2.399673721481038,29,Art,US,10,6,1
4.602070848554296,29,Design,US,23,3,0
3.699056854547668,29,Music,US,4,4,1
2.8756399370041685,14,Food,US,28,8,0
4.1761202110560856,29,Food,US,25,7,0
3.0015260323323067,59,Film & Video,GB,12,12,1
4.698978690138799,29,Technology,US,14,7,0
3.051692641798037,29,Art,BE,17,5,1
4.09694475517694,36,Film & Video,US,22,11,0
3.699056854547668,59,Music,US,6,9,0
2.257678574869185,3,Music,US,20,2,0
3.3981136917305026,29,Art,US,2,9,1
2.9036325160842376,29,Photography,US,11,2,0
3.699056854547668,29,Publishing,US,7,8,0
4.301051709845226,59,Music,US,16,9,0
3.477265995424853,29,Film & Video,US,14,7,1
4.397957380103888,26,Theater,US,7,6,0
4.360598903739777,29,Design,CA,9,3,0
3.771833584828666,24,Art,GB,11,2,0
3.3981136917305026,29,Music,US,29,3,0
4.000043427276863,31,Film & Video,US,30,10,0
2.77887447200274,14,Photography,US,17,7,0
4.602070848554296,44,Film & Video,US,9,9,0
2.478566495593843,44,Games,US,30,3,1
4.1761202110560856,36,Technology,US,19,7,1
4.527124820492325,29,Publishing,DE,12,5,1
5.079184865153228,44,Design,US,22,3,1
3.2555137128195333,29,Comics,US,7,8,1
3.252088096486324,28,Comics,CA,6,4,1
3.778223626766097,32,Games,US,9,4,1
4.397957380103888,39,Music,US,30,5,1
3.3981136917305026,30,Games,US,28,5,1
2.565670760378518,59,Music,CA,4,3,0
3.1763806922432702,89,Music,US,1,3,1
3.3981136917305026,29,Film & Video,US,2,6,0
4.652099391129663,38,Design,IE,24,3,1
4.2539560472253255,29,Food,NL,12,8,0
4.123911066672417,29,Technology,IT,23,9,0
3.449644988206241,44,Photography,GB,23,2,0
2.699837725867246,19,Film & Video,US,5,6,1
2.989449817666692,9,Art,US,7,11,0
4.301051709845226,59,Publishing,US,26,1,0
4.477135730961123,32,Dance,US,20,11,0
3.817961804531994,19,Film & Video,US,25,3,0
5.229957481919006,29,Film & Video,GB,21,9,0
5.282872875549689,47,Design,CA,13,9,0
4.301051709845226,39,Food,US,7,4,0
2.1789769472931693,60,Publishing,US,1,11,0
3.7585288785920863,29,Publishing,CA,15,10,1
3.2043913319193,29,Games,US,17,1,0
3.875119165462568,29,Photography,US,28,3,1
4.1761202110560856,45,Film & Video,US,10,3,1
4.903095415639038,52,Comics,US,16,9,0
2.77887447200274,29,Fashion,US,25,8,1
4.1761202110560856,59,Food,US,16,2,0
4.1761202110560856,39,Publishing,US,6,4,1
4.1761202110560856,44,Art,US,31,7,0
4.698978690138799,59,Music,US,8,1,0
4.230474467361159,30,Publishing,US,6,3,0
3.477265995424853,59,Food,US,13,5,0
3.8451600776519457,29,Music,US,13,12,0
4.1761202110560856,29,Crafts,US,28,10,0
3.3012470886362117,29,Art,US,13,3,0
4.000043427276863,44,Film & Video,US,14,12,1
3.653309012938479,29,Photography,US,30,1,0
3.8451600776519457,36,Film & Video,US,3,5,0
4.698978690138799,29,Technology,US,13,5,0
2.77887447200274,39,Publishing,US,15,9,0
3.740621609733088,29,Publishing,CA,3,10,1
3.9031442704095385,29,Film & Video,US,28,1,0
3.166512997859329,35,Journalism,AU,8,11,0
2.944975908412048,29,Art,US,20,8,0
3.9031442704095385,59,Music,US,12,7,1
4.000043427276863,29,Music,US,21,1,0
2.75785134368558,39,Film & Video,ES,15,2,0
3.477265995424853,29,Crafts,US,11,7,0
3.699056854547668,41,Film & Video,US,18,5,1
3.3012470886362117,22,Journalism,US,13,12,0
4.000043427276863,29,Art,US,26,4,0
3.875119165462568,29,Games,US,2,9,0
3.1763806922432702,7,Theater,US,11,10,1
4.359170066083939,29,Film & Video,ES,25,2,0
4.1761202110560856,59,Music,US,28,12,0
3.975091592834296,29,Publishing,GB,30,10,1
4.602070848554296,39,Fashion,US,28,6,0
4.301051709845226,29,Film & Video,US,27,4,0
4.213736575655248,29,Technology,GB,14,11,0
3.699056854547668,45,Music,US,28,3,0
4.397957380103888,30,Music,US,27,8,0
4.000043427276863,59,Music,US,10,2,0
3.992493428172186,29,Theater,GB,20,3,1
1.7075701760979365,29,Food,US,10,7,0
3.699056854547668,29,Games,US,2,2,1
3.875119165462568,20,Film & Video,US,12,4,1
3.3981136917305026,48,Film & Video,US,14,12,1
2.8790958795000727,39,Crafts,US,26,10,1
3.778223626766097,39,Music,US,1,5,0
3.602168551378997,29,Music,US,18,8,0
4.602070848554296,29,Games,US,25,1,1
4.1761202110560856,20,Design,US,7,2,0
2.478566495593843,27,Games,US,6,10,0
4.000043427276863,29,Art,US,18,7,1
4.672107098145544,49,Music,US,7,8,0
5.000004342923105,29,Technology,US,5,1,0
3.92947001617749,29,Art,US,13,9,0
2.699837725867246,29,Film & Video,US,20,2,1
3.1763806922432702,29,Music,US,29,3,1
4.477135730961123,59,Film & Video,US,22,6,0
3.477265995424853,28,Music,US,13,9,0
3.000434077479319,29,Film & Video,US,25,9,0
3.556423121371285,29,Publishing,US,31,10,0
5.423247512780817,41,Art,US,16,1,0
2.3547229344489344,30,Film & Video,GB,17,3,1
3.5441921107650325,29,Theater,US,5,5,1
4.09694475517694,29,Food,US,28,2,1
4.77815848856469,44,Technology,US,4,3,1
4.041432164680265,59,Publishing,US,12,12,0
2.8937673085676323,29,Design,GB,22,4,1
2.399673721481038,14,Publishing,US,27,1,1
4.653222164656599,29,Film & Video,US,13,6,0
3.2979792441593623,29,Comics,US,6,5,1
3.342620042553348,29,Music,US,30,1,1
4.09694475517694,29,Fashion,US,6,9,0
4.698978690138799,59,Technology,US,27,10,0
3.3981136917305026,44,Comics,US,12,3,1
3.3012470886362117,29,Food,US,19,6,0
4.552668094461061,33,Technology,NZ,9,9,0
3.5441921107650325,29,Publishing,US,20,2,1
2.639247362265076,31,Technology,GB,30,3,0
3.3981136917305026,7,Film & Video,US,18,8,1
4.079217435746567,44,Design,US,7,2,0
4.7993025642592,29,Film & Video,AT,7,12,0
4.301051709845226,59,Music,US,22,10,0
4.1761202110560856,29,Design,US,8,6,1
3.8451600776519457,44,Publishing,US,18,2,0
3.2555137128195333,30,Music,US,5,2,0
4.1761202110560856,39,Fashion,US,1,6,1
3.1556396337597765,17,Food,US,9,9,0
4.000043427276863,29,Photography,US,8,7,0
3.849120772076305,29,Fashion,AU,27,5,0
3.876201669751368,39,Technology,ES,19,12,0
2.699837725867246,29,Crafts,US,10,8,0
2.746556361410369,59,Technology,DE,30,6,0
3.756665770078414,59,Art,AU,25,6,0
3.369661059378298,24,Technology,DE,5,9,1
4.579039630464448,59,Design,GB,12,11,0
3.041787318971752,29,Games,US,25,8,1
3.5052856741441323,29,Publishing,US,4,2,1
3.5186455243303114,29,Film & Video,US,16,1,1
3.778223626766097,29,Publishing,US,6,12,1
3.5638226909300386,31,Music,GB,25,4,1
3.8451600776519457,34,Games,US,8,7,1
3.740441644949766,29,Publishing,US,10,2,1
4.000043427276863,29,Design,US,21,5,0
4.447173541582463,29,Food,US,5,2,0
4.698978690138799,44,Film & Video,US,26,1,0
3.1048829855473272,29,Film & Video,GB,9,5,0
3.117204986092782,29,Games,GB,20,7,0
3.653309012938479,30,Crafts,US,12,7,0
4.1761202110560856,33,Design,US,26,10,1
2.699837725867246,24,Art,US,17,11,1
4.274443511822824,20,Film & Video,GB,21,3,0
3.81298016603948,44,Publishing,US,27,4,0
4.000043427276863,29,Publishing,US,6,4,0
4.1761202110560856,29,Film & Video,US,17,3,0
2.8756399370041685,11,Dance,US,18,2,1
4.477135730961123,29,Publishing,US,3,5,0
2.699837725867246,19,Crafts,US,12,8,0
4.000043427276863,29,Film & Video,US,6,9,0
4.000043427276863,24,Film & Video,US,1,6,1
3.079543007402906,29,Film & Video,US,21,3,1
5.060701616810948,29,Food,US,8,11,0
3.954290761701127,55,Film & Video,US,14,9,1
3.079543007402906,6,Music,US,18,11,1
3.744371227331861,34,Publishing,US,15,2,1
3.3981136917305026,24,Fashion,US,3,1,1
3.477265995424853,29,Film & Video,US,16,9,0
3.778223626766097,29,Film & Video,US,18,2,0
3.699056854547668,27,Music,US,10,10,0
3.9791147743111153,27,Fashion,SE,26,11,0
5.1804852385129205,29,Food,GB,28,6,1
4.163446138212342,14,Technology,GB,3,5,0
3.000434077479319,29,Fashion,US,6,8,0
3.9031442704095385,34,Publishing,US,5,9,0
3.1464381352857744,10,Dance,US,5,12,0
4.301051709845226,29,Fashion,US,3,4,1
3.778223626766097,30,Design,US,7,10,0
4.301051709845226,29,Games,US,30,11,0
4.25529663190434,29,Music,US,17,7,0
2.905428867884,29,Photography,GB,1,9,1
4.079217435746567,31,Publishing,US,18,6,1
3.3012470886362117,29,Journalism,US,13,7,0
4.626555921062831,29,Technology,US,6,6,0
4.000043427276863,43,Film & Video,US,29,11,0
3.699056854547668,29,Games,US,29,6,1
3.322426052405953,39,Music,US,13,9,1
4.204147125212848,29,Fashion,US,26,2,1
4.409620893647739,30,Games,CA,24,11,0
5.079184865153228,30,Technology,US,13,10,0
4.518527100117336,21,Photography,US,11,8,0
4.000043427276863,59,Technology,US,6,8,0
2.954724790979063,29,Music,US,15,2,1
4.477135730961123,59,Film & Video,US,9,6,0
2.6821811908374427,29,Art,AU,14,4,1
3.495259802284981,30,Theater,GB,8,7,1
4.079217435746567,36,Crafts,US,16,5,1
4.397957380103888,29,Games,US,1,7,0
2.603144372620182,59,Film & Video,US,31,1,0
2.699837725867246,30,Comics,US,16,12,1
3.197713258267448,29,Design,IT,18,5,0
4.1761202110560856,59,Comics,US,5,9,0
3.9797559124073656,29,Fashion,GB,23,5,0
3.3012470886362117,29,Music,US,2,1,0
2.303196057420489,29,Publishing,US,9,7,1
2.699837725867246,14,Art,US,24,8,1
4.698978690138799,29,Technology,US,5,5,1
4.120606831056773,29,Film & Video,US,24,5,1
3.5441921107650325,37,Art,US,11,2,0
2.760422483423212,7,Publishing,US,2,6,1
4.477135730961123,29,Games,US,28,3,0
4.1761202110560856,29,Film & Video,US,12,11,0
3.778223626766097,40,Film & Video,US,8,10,0
3.640762593855941,35,Games,GB,26,9,1
3.0058494628441506,29,Theater,GB,31,3,1
2.659164800662727,29,Film & Video,GB,17,12,0
4.079217435746567,32,Food,US,27,5,0
3.972493042719389,29,Games,CA,11,11,1
4.301051709845226,31,Games,US,16,8,1
4.25529663190434,20,Music,US,11,10,1
3.3981136917305026,41,Publishing,US,19,1,0
4.079217435746567,39,Music,US,4,1,0
4.000043427276863,30,Fashion,US,17,11,0
4.769027977388816,27,Design,GB,17,6,0
3.1325030312309234,59,Games,NL,16,12,0
3.910304168068569,59,Publishing,US,25,5,1
3.653309012938479,44,Music,US,27,4,1
4.000043427276863,29,Publishing,US,9,1,1
3.8451600776519457,23,Music,US,25,10,1
3.3981136917305026,9,Art,US,7,1,1
3.602168551378997,59,Music,US,3,11,1
4.698978690138799,34,Fashion,US,14,10,1
2.303196057420489,14,Fashion,US,25,9,1
5.000004342923105,29,Technology,US,2,4,0
3.000434077479319,59,Music,US,9,12,1
2.865619134462461,29,Technology,CA,9,7,0
4.1761202110560856,29,Publishing,US,8,1,0
4.544080452586785,29,Film & Video,US,25,5,0
4.1761202110560856,32,Music,US,28,9,1
4.000043427276863,29,Games,US,1,4,0
3.3012470886362117,45,Music,US,10,10,1
4.000043427276863,29,Art,US,20,1,0
3.699056854547668,32,Film & Video,US,17,6,1
4.301051709845226,25,Food,US,24,3,1
4.045339019998293,29,Design,CA,29,10,0
4.301051709845226,46,Food,US,19,12,0
3.6547875907327096,59,Film & Video,GB,26,11,1
4.133419780384824,29,Technology,NZ,22,9,0
2.623559390005437,19,Fashion,GB,1,2,0
4.698978690138799,59,Games,US,8,7,0
4.698978690138799,59,Food,US,19,4,0
6.301030212811168,39,Technology,US,22,4,0
4.544080452586785,59,Food,US,2,2,0
3.8451600776519457,29,Art,US,12,6,0
3.778223626766097,23,Dance,US,5,9,0
3.079543007402906,50,Music,US,26,2,1
3.1763806922432702,29,Dance,US,21,11,1
3.5621524397047724,29,Theater,GB,9,3,1
2.792377679772873,34,Music,GB,15,6,1
3.653309012938479,27,Publishing,US,1,2,1
3.890867938811441,32,Film & Video,US,29,8,0
4.191681794348037,29,Technology,AU,6,9,0
2.699837725867246,29,Film & Video,US,28,1,0
3.477265995424853,29,Technology,US,3,10,1
3.477265995424853,18,Design,US,2,3,0
4.342442421031837,29,Art,US,21,7,0
3.5661592660568915,29,Film & Video,GB,24,4,1
2.77887447200274,29,Music,US,28,6,0
3.447313108823568,29,Publishing,US,23,4,0
3.9031442704095385,29,Food,US,30,11,0
4.397957380103888,29,Technology,US,25,1,1
3.042748723200121,29,Games,GB,18,11,1
3.3012470886362117,29,Music,US,6,5,0
4.544080452586785,29,Technology,US,26,8,0
3.1763806922432702,4,Journalism,US,26,1,0
3.602168551378997,24,Food,US,12,12,1
3.3012470886362117,29,Crafts,US,20,1,0
4.602070848554296,27,Fashion,US,30,4,0
4.126583981023128,14,Fashion,GB,2,12,0
3.1763806922432702,29,Fashion,US,29,10,0
3.1763806922432702,29,Publishing,US,11,1,0
4.081554682515917,29,Publishing,NO,3,3,0
3.1763806922432702,29,Music,US,21,9,0
6.0000004342942646,59,Games,US,20,1,0
4.892100170532762,34,Design,US,10,11,0
4.301051709845226,34,Fashion,US,26,4,1
5.218156342981715,29,Food,AT,29,9,0
5.000004342923105,29,Technology,US,4,9,1
4.0961421969002165,29,Technology,GB,21,2,0
3.699056854547668,29,Publishing,US,14,8,0
4.397957380103888,29,Fashion,US,20,12,0
4.397957380103888,59,Fashion,US,1,3,0
3.1763806922432702,19,Food,US,9,7,0
4.477294937778128,58,Games,US,21,11,0
3.000434077479319,29,Music,US,29,3,0
2.8756399370041685,19,Art,US,26,4,0
3.91121249156848,29,Technology,GB,9,7,0
3.3981136917305026,29,Art,US,17,1,0
3.531606631932722,29,Food,US,8,9,1
4.917291670599616,44,Technology,GB,18,1,0
2.8322086347945667,59,Technology,DE,15,10,0
4.653222164656599,29,Design,US,10,7,0
4.507945418840972,29,Design,GB,19,11,0
3.477265995424853,59,Design,US,15,10,1
3.602168551378997,29,Music,US,26,10,0
3.0132586652835167,29,Games,US,11,12,0
3.699056854547668,59,Technology,US,18,11,1
3.92947001617749,32,Music,US,20,2,1
4.301051709845226,29,Technology,US,23,6,0
4.161397952545797,20,Food,US,26,3,1
4.397957380103888,29,Food,US,19,8,0
3.7507975710790338,59,Publishing,CA,12,1,0
4.09694475517694,13,Music,US,5,11,1
3.699056854547668,31,Fashion,US,29,8,0
3.699056854547668,14,Publishing,US,16,1,0
4.342442421031837,32,Journalism,US,16,11,0
4.079217435746567,30,Photography,US,15,1,1
5.000004342923105,29,Art,US,7,11,0
4.447834073650904,29,Design,NL,1,5,0
3.763502865467597,58,Publishing,US,3,4,0
4.565245998436588,30,Design,GB,20,11,1
3.338121678921087,29,Fashion,AU,9,9,0
3.653309012938479,29,Film & Video,US,3,5,0
4.301051709845226,29,Technology,US,5,11,0
3.079543007402906,16,Games,US,30,6,1
3.698742374383244,56,Technology,GB,6,9,0
3.828402078491593,58,Theater,US,25,7,1
3.699056854547668,20,Dance,US,22,7,1
3.916220682939693,29,Theater,GB,15,2,1
3.1763806922432702,29,Technology,US,1,11,0
4.740370585685768,44,Film & Video,US,2,11,0
2.823474229170301,29,Art,US,30,5,0
3.5441921107650325,32,Comics,US,28,3,1
2.004321373782642,29,Publishing,US,10,3,0
3.930256051276512,29,Photography,SE,10,4,1
3.699056854547668,30,Games,US,31,10,1
3.699056854547668,45,Film & Video,US,16,4,1
3.602168551378997,29,Film & Video,US,21,8,0
3.3981136917305026,29,Technology,US,19,11,1
3.9031442704095385,29,Art,US,8,4,0
3.811021061318453,38,Games,IT,30,6,0
3.000434077479319,29,Fashion,US,23,5,0
3.3012470886362117,30,Art,US,11,7,0
4.669920381476575,29,Art,CA,19,11,0
4.079217435746567,29,Food,US,12,5,0
3.3012470886362117,29,Film & Video,US,29,5,0
3.3981136917305026,32,Games,US,30,4,1
4.09694475517694,30,Publishing,US,21,7,0
3.538160102621448,47,Crafts,CA,7,4,0
3.748265572668741,29,Photography,US,6,11,0
4.397957380103888,29,Fashion,US,14,3,0
5.431365372654089,33,Games,US,1,9,0
3.477265995424853,29,Film & Video,US,27,11,0
4.000043427276863,29,Games,US,25,2,1
2.6200735620630944,23,Film & Video,CA,19,5,0
4.447173541582463,30,Food,US,25,3,0
4.301051709845226,30,Design,US,11,3,0
4.698978690138799,29,Technology,US,31,12,0
3.81298016603948,29,Music,US,24,12,0
4.407536721344913,39,Film & Video,GB,6,5,0
3.1763806922432702,51,Music,US,14,7,0
3.3981136917305026,29,Music,US,8,5,0
3.2555137128195333,38,Games,US,4,7,1
4.397957380103888,29,Publishing,US,16,7,0
3.602168551378997,29,Comics,US,27,10,0
4.579795025268589,29,Publishing,US,23,9,0
3.521397013450781,59,Publishing,GB,3,7,0
3.9031442704095385,29,Film & Video,US,7,8,0
3.3981136917305026,29,Music,US,1,8,1
4.477135730961123,29,Film & Video,US,16,10,0
4.397957380103888,29,Fashion,US,4,1,0
2.699837725867246,20,Photography,US,23,2,0
3.056615225129071,29,Music,GB,24,8,1
3.477265995424853,36,Photography,US,5,3,1
4.05723654086396,29,Publishing,AU,6,6,1
4.698978690138799,29,Games,US,29,10,1
5.041631205242923,29,Fashion,DE,26,1,0
1.4913616938342726,9,Games,US,28,7,1
3.602168551378997,59,Art,US,18,12,0
3.847491838302541,30,Design,GB,8,3,0
3.81298016603948,29,Film & Video,US,17,1,1
3.699056854547668,13,Food,US,2,3,0
3.653309012938479,31,Music,US,11,1,1
2.880659276038633,24,Film & Video,DK,17,4,0
3.6625954129429448,29,Film & Video,CA,5,12,1
3.1763806922432702,28,Film & Video,US,13,3,0
4.000043427276863,59,Film & Video,US,17,9,0
3.95161772806256,22,Film & Video,GB,28,3,1
3.699056854547668,29,Music,US,3,11,0
3.653309012938479,30,Food,US,30,10,0
3.2555137128195333,24,Art,US,30,1,1
4.301051709845226,24,Fashion,US,9,10,1
4.4773228653204535,28,Publishing,GB,27,7,0
4.544080452586785,39,Games,US,7,4,0
4.36989590498421,29,Publishing,GB,1,6,0
3.699056854547668,29,Crafts,US,20,9,1
3.699056854547668,28,Film & Video,US,3,11,1
3.808058301375535,29,Film & Video,GB,1,5,1
3.3012470886362117,9,Design,US,10,11,0
4.477135730961123,36,Food,US,10,5,0
4.447173541582463,59,Publishing,US,16,6,0
4.602070848554296,39,Film & Video,US,3,4,0
4.602070848554296,43,Film & Video,US,1,9,0
3.2841824946369016,30,Film & Video,GB,8,4,1
3.3012470886362117,56,Film & Video,US,29,10,0
3.699056854547668,58,Comics,US,28,2,0
3.8451600776519457,29,Film & Video,US,18,4,1
4.301051709845226,44,Design,US,18,2,0
4.406557211256173,29,Film & Video,US,28,9,0
4.748195782195563,29,Food,US,8,8,0
3.778223626766097,29,Music,US,13,2,1
2.699837725867246,29,Comics,US,15,4,0
4.216321375638985,27,Film & Video,IE,6,4,0
3.7311953853976334,6,Publishing,GB,30,4,0
4.000043427276863,29,Music,US,3,6,0
3.079543007402906,30,Music,US,14,3,0
3.744762237065578,24,Film & Video,US,1,12,0
4.668987175222289,29,Games,GB,2,4,1
3.658106835506393,29,Music,US,22,6,1
4.77815848856469,29,Film & Video,US,20,3,0
4.000043427276863,59,Crafts,US,2,9,0
4.544080452586785,24,Technology,US,12,12,0
4.1761202110560856,30,Design,US,1,10,1
3.655748132736628,43,Music,CA,2,6,0
3.699056854547668,31,Fashion,US,22,8,1
3.602168551378997,29,Comics,US,24,7,1
3.477265995424853,29,Art,US,14,11,0
3.5441921107650325,29,Journalism,US,25,11,0
3.699056854547668,34,Comics,US,31,12,0
3.477265995424853,29,Comics,US,23,5,0
3.653309012938479,59,Photography,US,8,12,0
3.000434077479319,77,Film & Video,US,27,10,1
